label,future_return,time
2,-0.00062739174,2025-09-15 20:30:00+00:00
1,-0.0011978293,2025-09-15 20:35:00+00:00
2,-0.00061130506,2025-09-15 20:40:00+00:00
1,-0.00115991,2025-09-15 20:45:00+00:00
1,-0.0011519454,2025-09-15 20:50:00+00:00
1,-0.0013037598,2025-09-15 20:55:00+00:00
2,-0.00067102787,2025-09-15 21:00:00+00:00
2,-0.0005542394,2025-09-15 21:05:00+00:00
2,0.00040777048,2025-09-15 21:10:00+00:00
2,0.00038599857,2025-09-15 21:15:00+00:00
2,7.337355e-05,2025-09-15 21:20:00+00:00
2,-0.00017934441,2025-09-15 21:25:00+00:00
2,0.0003288401,2025-09-15 21:30:00+00:00
2,0.0009626759,2025-09-15 21:35:00+00:00
2,0.00096237496,2025-09-15 21:40:00+00:00
3,0.0014984838,2025-09-15 21:45:00+00:00
3,0.0014062326,2025-09-15 21:50:00+00:00
3,0.0011096424,2025-09-15 21:55:00+00:00
2,0.0007720643,2025-09-15 22:00:00+00:00
2,0.00076386094,2025-09-15 22:05:00+00:00
2,0.00030434452,2025-09-15 22:10:00+00:00
2,0.00033965637,2025-09-15 22:15:00+00:00
2,0.0003233634,2025-09-15 22:20:00+00:00
2,0.00032613924,2025-09-15 22:25:00+00:00
2,-3.5318313e-05,2025-09-15 22:30:00+00:00
2,5.9769776e-05,2025-09-15 22:35:00+00:00
2,-0.0001683895,2025-09-15 22:40:00+00:00
2,-0.0003856013,2025-09-15 22:45:00+00:00
2,-0.00031507527,2025-09-15 22:50:00+00:00
2,-0.000619407,2025-09-15 22:55:00+00:00
2,-0.00039931654,2025-09-15 23:00:00+00:00
1,-0.0012848058,2025-09-15 23:05:00+00:00
2,-0.00090460613,2025-09-15 23:10:00+00:00
1,-0.0011435742,2025-09-15 23:15:00+00:00
2,-0.00095619436,2025-09-15 23:20:00+00:00
2,-0.00048904936,2025-09-15 23:25:00+00:00
2,-0.0004781725,2025-09-15 23:30:00+00:00
2,-0.0005949454,2025-09-15 23:35:00+00:00
2,-0.00081492506,2025-09-15 23:40:00+00:00
2,-0.0009046111,2025-09-15 23:45:00+00:00
2,-0.00053253636,2025-09-15 23:50:00+00:00
2,3.5338955e-05,2025-09-15 23:55:00+00:00
2,-4.619791e-05,2025-09-16 01:00:00+00:00
2,0.0006391497,2025-09-16 01:05:00+00:00
2,0.0004567911,2025-09-16 01:10:00+00:00
2,0.0007478455,2025-09-16 01:15:00+00:00
2,0.0004078592,2025-09-16 01:20:00+00:00
2,8.1548105e-06,2025-09-16 01:25:00+00:00
2,-0.00019299141,2025-09-16 01:30:00+00:00
2,-9.51392e-05,2025-09-16 01:35:00+00:00
2,-1.6311795e-05,2025-09-16 01:40:00+00:00
2,-1.0876038e-05,2025-09-16 01:45:00+00:00
2,-0.00050019845,2025-09-16 01:50:00+00:00
2,-0.00050288276,2025-09-16 01:55:00+00:00
2,-0.0007120242,2025-09-16 02:00:00+00:00
2,-0.00034791022,2025-09-16 02:05:00+00:00
2,-2.1742026e-05,2025-09-16 02:10:00+00:00
2,0.00039402387,2025-09-16 02:15:00+00:00
2,0.00057077006,2025-09-16 02:20:00+00:00
3,0.0012748584,2025-09-16 02:25:00+00:00
3,0.0016801651,2025-09-16 02:30:00+00:00
3,0.0010710974,2025-09-16 02:35:00+00:00
3,0.0016013007,2025-09-16 02:40:00+00:00
3,0.0015797616,2025-09-16 02:45:00+00:00
3,0.002067071,2025-09-16 02:50:00+00:00
3,0.0025809505,2025-09-16 02:55:00+00:00
3,0.0010008077,2025-09-16 03:00:00+00:00
2,0.00056826987,2025-09-16 03:05:00+00:00
2,0.00012773718,2025-09-16 03:10:00+00:00
2,-0.0009262705,2025-09-16 03:15:00+00:00
2,-0.0006655185,2025-09-16 03:20:00+00:00
1,-0.0013166717,2025-09-16 03:25:00+00:00
1,-0.0010313783,2025-09-16 03:30:00+00:00
2,-0.0007875277,2025-09-16 03:35:00+00:00
1,-0.0017534574,2025-09-16 03:40:00+00:00
1,-0.0015365487,2025-09-16 03:45:00+00:00
1,-0.0016258176,2025-09-16 03:50:00+00:00
1,-0.0019422584,2025-09-16 03:55:00+00:00
2,-0.0001331265,2025-09-16 04:00:00+00:00
2,0.0003288115,2025-09-16 04:05:00+00:00
2,0.0004837088,2025-09-16 04:10:00+00:00
2,0.0009271293,2025-09-16 04:15:00+00:00
2,0.0004675323,2025-09-16 04:20:00+00:00
2,0.0006333794,2025-09-16 04:25:00+00:00
2,-0.00055969285,2025-09-16 04:30:00+00:00
2,-0.00011142788,2025-09-16 04:35:00+00:00
2,1.9033687e-05,2025-09-16 04:40:00+00:00
2,0.0001740114,2025-09-16 04:45:00+00:00
2,0.00026914536,2025-09-16 04:50:00+00:00
2,-0.00044030472,2025-09-16 04:55:00+00:00
2,-0.0005081218,2025-09-16 05:00:00+00:00
2,-0.0006791393,2025-09-16 05:05:00+00:00
2,-0.00030420895,2025-09-16 05:10:00+00:00
2,-0.00015754747,2025-09-16 05:15:00+00:00
2,0.00013041316,2025-09-16 05:20:00+00:00
2,0.00020646508,2025-09-16 05:25:00+00:00
2,0.00088622357,2025-09-16 05:30:00+00:00
3,0.0010301432,2025-09-16 05:35:00+00:00
3,0.0010277996,2025-09-16 05:40:00+00:00
2,0.00081281806,2025-09-16 05:45:00+00:00
2,0.0006142473,2025-09-16 05:50:00+00:00
2,0.00094081816,2025-09-16 05:55:00+00:00
2,0.0008183017,2025-09-16 06:00:00+00:00
3,0.0010003725,2025-09-16 06:05:00+00:00
2,0.0005162258,2025-09-16 06:10:00+00:00
2,0.00026080932,2025-09-16 06:15:00+00:00
2,0.00048083585,2025-09-16 06:20:00+00:00
2,7.876646e-05,2025-09-16 06:25:00+00:00
2,-8.6914246e-05,2025-09-16 06:30:00+00:00
2,-0.00062994007,2025-09-16 06:35:00+00:00
2,0.00035039685,2025-09-16 06:40:00+00:00
2,0.00030965218,2025-09-16 06:45:00+00:00
2,0.0009696976,2025-09-16 06:50:00+00:00
2,0.0008801693,2025-09-16 06:55:00+00:00
2,0.000567725,2025-09-16 07:00:00+00:00
2,0.000450804,2025-09-16 07:05:00+00:00
2,0.00045621677,2025-09-16 07:10:00+00:00
2,0.00069802627,2025-09-16 07:15:00+00:00
2,0.00016563214,2025-09-16 07:20:00+00:00
2,0.0005947758,2025-09-16 07:25:00+00:00
2,0.0004318927,2025-09-16 07:30:00+00:00
2,0.00065750687,2025-09-16 07:35:00+00:00
2,-0.0003285517,2025-09-16 07:40:00+00:00
2,-0.0005593737,2025-09-16 07:45:00+00:00
1,-0.0011614244,2025-09-16 07:50:00+00:00
2,-0.00043969764,2025-09-16 07:55:00+00:00
2,5.4296925e-06,2025-09-16 08:00:00+00:00
2,-0.0004696021,2025-09-16 08:05:00+00:00
2,-0.00033657788,2025-09-16 08:10:00+00:00
2,0.0002225612,2025-09-16 08:15:00+00:00
2,0.0005266773,2025-09-16 08:20:00+00:00
2,0.00028228268,2025-09-16 08:25:00+00:00
2,0.00086884276,2025-09-16 08:30:00+00:00
3,0.0013087193,2025-09-16 08:35:00+00:00
3,0.0022327127,2025-09-16 08:40:00+00:00
3,0.0027060586,2025-09-16 08:45:00+00:00
3,0.0029259545,2025-09-16 08:50:00+00:00
3,0.0029054533,2025-09-16 08:55:00+00:00
3,0.0026442457,2025-09-16 09:00:00+00:00
3,0.0026478448,2025-09-16 09:05:00+00:00
3,0.0026473703,2025-09-16 09:10:00+00:00
3,0.00210572,2025-09-16 09:15:00+00:00
3,0.0015873404,2025-09-16 09:20:00+00:00
3,0.0017610554,2025-09-16 09:25:00+00:00
3,0.0010145785,2025-09-16 09:30:00+00:00
2,0.00018167964,2025-09-16 09:35:00+00:00
2,-0.00043633327,2025-09-16 09:40:00+00:00
2,-0.0006692697,2025-09-16 09:45:00+00:00
2,-0.00089662534,2025-09-16 09:50:00+00:00
1,-0.0018952573,2025-09-16 09:55:00+00:00
1,-0.00141882,2025-09-16 10:00:00+00:00
2,-0.0007286044,2025-09-16 10:05:00+00:00
2,0.000888251,2025-09-16 10:10:00+00:00
2,0.0006688402,2025-09-16 10:15:00+00:00
2,0.00085607625,2025-09-16 10:20:00+00:00
2,0.0007665679,2025-09-16 10:25:00+00:00
2,0.00062601623,2025-09-16 10:30:00+00:00
3,0.0014260617,2025-09-16 10:35:00+00:00
3,0.0018870841,2025-09-16 10:40:00+00:00
3,0.0018681604,2025-09-16 10:45:00+00:00
3,0.001775881,2025-09-16 10:50:00+00:00
3,0.0021457074,2025-09-16 10:55:00+00:00
3,0.0015265851,2025-09-16 11:00:00+00:00
3,0.0013986393,2025-09-16 11:05:00+00:00
2,-0.00025433383,2025-09-16 11:10:00+00:00
2,-0.00011635994,2025-09-16 11:15:00+00:00
2,0.0007200048,2025-09-16 11:20:00+00:00
2,0.00012450569,2025-09-16 11:25:00+00:00
2,0.00082604116,2025-09-16 11:30:00+00:00
2,0.0008473796,2025-09-16 11:35:00+00:00
2,0.00033286517,2025-09-16 11:40:00+00:00
2,0.00044925453,2025-09-16 11:45:00+00:00
2,0.0008579486,2025-09-16 11:50:00+00:00
3,0.0010637895,2025-09-16 11:55:00+00:00
2,0.0008528265,2025-09-16 12:00:00+00:00
2,0.00076871854,2025-09-16 12:05:00+00:00
2,0.0004303124,2025-09-16 12:10:00+00:00
2,0.0004330176,2025-09-16 12:15:00+00:00
2,-0.00018392893,2025-09-16 12:20:00+00:00
2,0.00063327624,2025-09-16 12:25:00+00:00
2,0.00034908642,2025-09-16 12:30:00+00:00
2,-0.00049230835,2025-09-16 12:35:00+00:00
2,-0.0005464747,2025-09-16 12:40:00+00:00
2,-0.00035707813,2025-09-16 12:45:00+00:00
1,-0.0012249765,2025-09-16 12:50:00+00:00
1,-0.001387135,2025-09-16 12:55:00+00:00
1,-0.0010901467,2025-09-16 13:00:00+00:00
1,-0.0010791658,2025-09-16 13:05:00+00:00
1,-0.0010415033,2025-09-16 13:10:00+00:00
1,-0.0013607099,2025-09-16 13:15:00+00:00
1,-0.0014527648,2025-09-16 13:20:00+00:00
1,-0.0012765693,2025-09-16 13:25:00+00:00
2,-0.0009413929,2025-09-16 13:30:00+00:00
2,-0.000116371906,2025-09-16 13:35:00+00:00
2,0.0005251191,2025-09-16 13:40:00+00:00
2,0.0006711137,2025-09-16 13:45:00+00:00
3,0.001261676,2025-09-16 13:50:00+00:00
3,0.0010803815,2025-09-16 13:55:00+00:00
2,0.0008692779,2025-09-16 14:00:00+00:00
2,0.0006958528,2025-09-16 14:05:00+00:00
2,0.00041974365,2025-09-16 14:10:00+00:00
3,0.0010781321,2025-09-16 14:15:00+00:00
2,0.0007342124,2025-09-16 14:20:00+00:00
2,-0.00033579857,2025-09-16 14:25:00+00:00
2,-0.00047655537,2025-09-16 14:30:00+00:00
1,-0.0015671436,2025-09-16 14:35:00+00:00
1,-0.001885649,2025-09-16 14:40:00+00:00
1,-0.0022283338,2025-09-16 14:45:00+00:00
1,-0.0025201722,2025-09-16 14:50:00+00:00
1,-0.0021367925,2025-09-16 14:55:00+00:00
1,-0.0024811076,2025-09-16 15:00:00+00:00
1,-0.0024946698,2025-09-16 15:05:00+00:00
1,-0.0017513562,2025-09-16 15:10:00+00:00
1,-0.0023731245,2025-09-16 15:15:00+00:00
2,-0.0006172606,2025-09-16 15:20:00+00:00
2,0.0007828902,2025-09-16 15:25:00+00:00
3,0.0010890148,2025-09-16 15:30:00+00:00
3,0.0026485363,2025-09-16 15:35:00+00:00
3,0.001073354,2025-09-16 15:40:00+00:00
3,0.0016966655,2025-09-16 15:45:00+00:00
3,0.0023747303,2025-09-16 15:50:00+00:00
3,0.0017537535,2025-09-16 15:55:00+00:00
3,0.0024004816,2025-09-16 16:00:00+00:00
3,0.0027965691,2025-09-16 16:05:00+00:00
3,0.0031427867,2025-09-16 16:10:00+00:00
4,0.0041255513,2025-09-16 16:15:00+00:00
3,0.0023676269,2025-09-16 16:20:00+00:00
2,-0.00044121547,2025-09-16 16:25:00+00:00
1,-0.0012096021,2025-09-16 16:30:00+00:00
1,-0.0011301574,2025-09-16 16:35:00+00:00
1,-0.0010045136,2025-09-16 16:40:00+00:00
1,-0.001639677,2025-09-16 16:45:00+00:00
1,-0.0023285374,2025-09-16 16:50:00+00:00
1,-0.0025380848,2025-09-16 16:55:00+00:00
1,-0.002616618,2025-09-16 17:00:00+00:00
0,-0.0044333604,2025-09-16 17:05:00+00:00
0,-0.0040655243,2025-09-16 17:10:00+00:00
0,-0.0043706223,2025-09-16 17:15:00+00:00
0,-0.004248419,2025-09-16 17:20:00+00:00
1,-0.0028840608,2025-09-16 17:25:00+00:00
1,-0.0029965104,2025-09-16 17:30:00+00:00
1,-0.0033672403,2025-09-16 17:35:00+00:00
1,-0.002523295,2025-09-16 17:40:00+00:00
1,-0.0014472369,2025-09-16 17:45:00+00:00
2,-0.0009379261,2025-09-16 17:50:00+00:00
2,-5.425465e-05,2025-09-16 17:55:00+00:00
2,0.00025773616,2025-09-16 18:00:00+00:00
3,0.0012443691,2025-09-16 18:05:00+00:00
2,0.00078168255,2025-09-16 18:10:00+00:00
2,0.0008654814,2025-09-16 18:15:00+00:00
3,0.0010693504,2025-09-16 18:20:00+00:00
3,0.0019092573,2025-09-16 18:25:00+00:00
3,0.0026685507,2025-09-16 18:30:00+00:00
3,0.0017816501,2025-09-16 18:35:00+00:00
3,0.001706378,2025-09-16 18:40:00+00:00
3,0.0013516265,2025-09-16 18:45:00+00:00
3,0.0012508377,2025-09-16 18:50:00+00:00
2,0.000992914,2025-09-16 18:55:00+00:00
2,0.0008326801,2025-09-16 19:00:00+00:00
2,0.0007950808,2025-09-16 19:05:00+00:00
2,0.00027662967,2025-09-16 19:10:00+00:00
2,-4.879371e-05,2025-09-16 19:15:00+00:00
2,-0.00011658108,2025-09-16 19:20:00+00:00
2,-0.00020059147,2025-09-16 19:25:00+00:00
2,-0.0005772796,2025-09-16 19:30:00+00:00
2,-0.00030635428,2025-09-16 19:35:00+00:00
2,0.00013291415,2025-09-16 19:40:00+00:00
2,-0.00014094319,2025-09-16 19:45:00+00:00
2,-0.0007669086,2025-09-16 19:50:00+00:00
2,-0.00056371925,2025-09-16 19:55:00+00:00
2,-0.00079404656,2025-09-16 20:00:00+00:00
2,-4.609432e-05,2025-09-16 20:05:00+00:00
2,2.7113056e-05,2025-09-16 20:10:00+00:00
2,-0.00023042598,2025-09-16 20:15:00+00:00
2,4.3384065e-05,2025-09-16 20:20:00+00:00
2,0.00014098446,2025-09-16 20:25:00+00:00
2,0.00032541578,2025-09-16 20:30:00+00:00
2,0.0004339089,2025-09-16 20:35:00+00:00
2,0.0004990399,2025-09-16 20:40:00+00:00
2,0.0002331312,2025-09-16 20:45:00+00:00
2,0.00083258527,2025-09-16 20:50:00+00:00
2,0.0007999566,2025-09-16 20:55:00+00:00
2,0.00060211064,2025-09-16 21:00:00+00:00
2,0.000658908,2025-09-16 21:05:00+00:00
2,0.0006967866,2025-09-16 21:10:00+00:00
2,0.00069957186,2025-09-16 21:15:00+00:00
2,0.0005151634,2025-09-16 21:20:00+00:00
2,-1.6265143e-05,2025-09-16 21:25:00+00:00
2,2.7109161e-05,2025-09-16 21:30:00+00:00
2,-0.00016535602,2025-09-16 21:35:00+00:00
2,9.487872e-05,2025-09-16 21:40:00+00:00
2,0.00011111804,2025-09-16 21:45:00+00:00
2,-8.129244e-06,2025-09-16 21:50:00+00:00
2,-0.00026824544,2025-09-16 21:55:00+00:00
2,0.00031713763,2025-09-16 22:00:00+00:00
2,0.000436273,2025-09-16 22:05:00+00:00
2,0.00044975115,2025-09-16 22:10:00+00:00
2,0.0006475999,2025-09-16 22:15:00+00:00
2,0.00080215716,2025-09-16 22:20:00+00:00
3,0.0012849673,2025-09-16 22:25:00+00:00
3,0.0012415659,2025-09-16 22:30:00+00:00
3,0.0011847955,2025-09-16 22:35:00+00:00
2,0.00095411827,2025-09-16 22:40:00+00:00
2,0.0005907571,2025-09-16 22:45:00+00:00
2,-1.625862e-05,2025-09-16 22:50:00+00:00
2,8.130831e-06,2025-09-16 22:55:00+00:00
2,0.00027910102,2025-09-16 23:00:00+00:00
2,-0.00039003673,2025-09-16 23:05:00+00:00
2,-0.0003195589,2025-09-16 23:10:00+00:00
2,-0.00034389945,2025-09-16 23:15:00+00:00
2,-0.000476576,2025-09-16 23:20:00+00:00
2,-0.00067956303,2025-09-16 23:25:00+00:00
2,-0.0003465576,2025-09-16 23:30:00+00:00
2,-0.00013269173,2025-09-16 23:35:00+00:00
2,-2.9787776e-05,2025-09-16 23:40:00+00:00
2,-4.333272e-05,2025-09-16 23:45:00+00:00
2,0.00055009226,2025-09-16 23:50:00+00:00
2,0.00059625605,2025-09-16 23:55:00+00:00
2,0.00049303117,2025-09-17 01:00:00+00:00
3,0.0010865678,2025-09-17 01:05:00+00:00
2,0.00075039075,2025-09-17 01:10:00+00:00
2,0.00061218906,2025-09-17 01:15:00+00:00
2,0.00088858785,2025-09-17 01:20:00+00:00
2,0.00093740516,2025-09-17 01:25:00+00:00
2,0.00061481126,2025-09-17 01:30:00+00:00
2,0.0005768793,2025-09-17 01:35:00+00:00
2,0.00019498034,2025-09-17 01:40:00+00:00
2,0.00014896267,2025-09-17 01:45:00+00:00
2,0.0006364562,2025-09-17 01:50:00+00:00
2,0.0006338217,2025-09-17 01:55:00+00:00
2,2.7076276e-05,2025-09-17 02:00:00+00:00
2,6.7667606e-05,2025-09-17 02:05:00+00:00
2,0.00022467773,2025-09-17 02:10:00+00:00
2,0.00018679292,2025-09-17 02:15:00+00:00
2,-0.00023818997,2025-09-17 02:20:00+00:00
2,-0.00022465827,2025-09-17 02:25:00+00:00
2,-0.0003708255,2025-09-17 02:30:00+00:00
2,-0.0003735373,2025-09-17 02:35:00+00:00
2,-0.00014891427,2025-09-17 02:40:00+00:00
2,-8.9364294e-05,2025-09-17 02:45:00+00:00
2,-0.0008255135,2025-09-17 02:50:00+00:00
2,-0.00072545564,2025-09-17 02:55:00+00:00
2,-0.0006904264,2025-09-17 03:00:00+00:00
2,-0.00084172806,2025-09-17 03:05:00+00:00
1,-0.0010960728,2025-09-17 03:10:00+00:00
1,-0.0011557345,2025-09-17 03:15:00+00:00
1,-0.0014213583,2025-09-17 03:20:00+00:00
1,-0.0020656963,2025-09-17 03:25:00+00:00
1,-0.0030516451,2025-09-17 03:30:00+00:00
1,-0.0032629033,2025-09-17 03:35:00+00:00
0,-0.0040943986,2025-09-17 03:40:00+00:00
0,-0.004176123,2025-09-17 03:45:00+00:00
1,-0.0032966556,2025-09-17 03:50:00+00:00
1,-0.0032587938,2025-09-17 03:55:00+00:00
1,-0.0032973702,2025-09-17 04:00:00+00:00
1,-0.00377336,2025-09-17 04:05:00+00:00
1,-0.0026442986,2025-09-17 04:10:00+00:00
1,-0.0027775143,2025-09-17 04:15:00+00:00
1,-0.0026922242,2025-09-17 04:20:00+00:00
1,-0.0023005719,2025-09-17 04:25:00+00:00
1,-0.0012520981,2025-09-17 04:30:00+00:00
2,-0.0009263837,2025-09-17 04:35:00+00:00
2,0.00091088796,2025-09-17 04:40:00+00:00
3,0.0016562415,2025-09-17 04:45:00+00:00
3,0.0010137385,2025-09-17 04:50:00+00:00
2,0.0007120494,2025-09-17 04:55:00+00:00
2,0.00079376943,2025-09-17 05:00:00+00:00
2,0.0007395846,2025-09-17 05:05:00+00:00
2,0.0001466913,2025-09-17 05:10:00+00:00
2,0.0005570501,2025-09-17 05:15:00+00:00
2,0.0009542011,2025-09-17 05:20:00+00:00
3,0.0010061018,2025-09-17 05:25:00+00:00
3,0.0012835818,2025-09-17 05:30:00+00:00
3,0.0011692503,2025-09-17 05:35:00+00:00
2,0.00029882535,2025-09-17 05:40:00+00:00
2,-0.00031223783,2025-09-17 05:45:00+00:00
2,-0.00051314355,2025-09-17 05:50:00+00:00
2,-0.00012492735,2025-09-17 05:55:00+00:00
2,0.00018742004,2025-09-17 06:00:00+00:00
2,0.00044016237,2025-09-17 06:05:00+00:00
2,9.234764e-05,2025-09-17 06:10:00+00:00
2,-3.8021266e-05,2025-09-17 06:15:00+00:00
2,-0.00021455847,2025-09-17 06:20:00+00:00
2,-4.346338e-05,2025-09-17 06:25:00+00:00
2,-0.00019826558,2025-09-17 06:30:00+00:00
2,-0.00010049241,2025-09-17 06:35:00+00:00
2,-0.0002172626,2025-09-17 06:40:00+00:00
2,-8.69107e-05,2025-09-17 06:45:00+00:00
2,-4.8895905e-05,2025-09-17 06:50:00+00:00
2,-0.00024716978,2025-09-17 06:55:00+00:00
2,0.0007495397,2025-09-17 07:00:00+00:00
2,0.0007984617,2025-09-17 07:05:00+00:00
2,0.00039379916,2025-09-17 07:10:00+00:00
2,0.00011135222,2025-09-17 07:15:00+00:00
2,-0.00047538974,2025-09-17 07:20:00+00:00
2,-7.87808e-05,2025-09-17 07:25:00+00:00
2,-0.00056774967,2025-09-17 07:30:00+00:00
1,-0.001051202,2025-09-17 07:35:00+00:00
2,-0.000714406,2025-09-17 07:40:00+00:00
2,-0.00097511424,2025-09-17 07:45:00+00:00
2,-0.0007280413,2025-09-17 07:50:00+00:00
2,-0.00043469167,2025-09-17 07:55:00+00:00
1,-0.0018778731,2025-09-17 08:00:00+00:00
1,-0.0022605034,2025-09-17 08:05:00+00:00
1,-0.0020822417,2025-09-17 08:10:00+00:00
1,-0.0011215451,2025-09-17 08:15:00+00:00
2,-0.00045659122,2025-09-17 08:20:00+00:00
1,-0.0013448127,2025-09-17 08:25:00+00:00
2,-0.0009540351,2025-09-17 08:30:00+00:00
1,-0.0010223975,2025-09-17 08:35:00+00:00
1,-0.0020169895,2025-09-17 08:40:00+00:00
1,-0.0016666531,2025-09-17 08:45:00+00:00
2,-0.00052468036,2025-09-17 08:50:00+00:00
1,-0.0011252537,2025-09-17 08:55:00+00:00
1,-0.0013784291,2025-09-17 09:00:00+00:00
2,-0.00045149305,2025-09-17 09:05:00+00:00
1,-0.0012677305,2025-09-17 09:10:00+00:00
1,-0.0023733855,2025-09-17 09:15:00+00:00
1,-0.0018271991,2025-09-17 09:20:00+00:00
1,-0.0022770183,2025-09-17 09:25:00+00:00
1,-0.0014664272,2025-09-17 09:30:00+00:00
2,-0.0009771712,2025-09-17 09:35:00+00:00
2,-0.00024241896,2025-09-17 09:40:00+00:00
2,-0.0007679948,2025-09-17 09:45:00+00:00
1,-0.0022766218,2025-09-17 09:50:00+00:00
1,-0.0021550844,2025-09-17 09:55:00+00:00
1,-0.0020310208,2025-09-17 10:00:00+00:00
1,-0.0022829745,2025-09-17 10:05:00+00:00
1,-0.0016316191,2025-09-17 10:10:00+00:00
2,-0.00094561744,2025-09-17 10:15:00+00:00
1,-0.0018632322,2025-09-17 10:20:00+00:00
2,-0.00015269298,2025-09-17 10:25:00+00:00
2,-0.0009808703,2025-09-17 10:30:00+00:00
1,-0.0016756215,2025-09-17 10:35:00+00:00
1,-0.0017354868,2025-09-17 10:40:00+00:00
2,-0.00089395704,2025-09-17 10:45:00+00:00
2,-0.00082876015,2025-09-17 10:50:00+00:00
2,-0.00061901606,2025-09-17 10:55:00+00:00
2,-0.00036010772,2025-09-17 11:00:00+00:00
2,-0.00035454804,2025-09-17 11:05:00+00:00
2,0.00082123536,2025-09-17 11:10:00+00:00
2,0.0009574233,2025-09-17 11:15:00+00:00
3,0.0014409694,2025-09-17 11:20:00+00:00
2,0.00041451567,2025-09-17 11:25:00+00:00
2,0.00030545925,2025-09-17 11:30:00+00:00
3,0.0011244143,2025-09-17 11:35:00+00:00
3,0.0010616609,2025-09-17 11:40:00+00:00
2,0.0009493153,2025-09-17 11:45:00+00:00
3,0.0010067966,2025-09-17 11:50:00+00:00
2,0.0008104037,2025-09-17 11:55:00+00:00
3,0.0010998158,2025-09-17 12:00:00+00:00
2,-0.0003683151,2025-09-17 12:05:00+00:00
2,-0.00084509654,2025-09-17 12:10:00+00:00
2,-0.00059134513,2025-09-17 12:15:00+00:00
2,-0.0006676695,2025-09-17 12:20:00+00:00
2,-0.00041161798,2025-09-17 12:25:00+00:00
2,-0.0007852268,2025-09-17 12:30:00+00:00
2,-0.0007360458,2025-09-17 12:35:00+00:00
2,-0.00045256765,2025-09-17 12:40:00+00:00
1,-0.0017632887,2025-09-17 12:45:00+00:00
1,-0.0018780085,2025-09-17 12:50:00+00:00
1,-0.0017340047,2025-09-17 12:55:00+00:00
1,-0.0017555911,2025-09-17 13:00:00+00:00
2,-0.00030567768,2025-09-17 13:05:00+00:00
2,-0.0005893395,2025-09-17 13:10:00+00:00
2,-0.0009870672,2025-09-17 13:15:00+00:00
2,0.00018816318,2025-09-17 13:20:00+00:00
2,0.0002672528,2025-09-17 13:25:00+00:00
2,0.00076947216,2025-09-17 13:30:00+00:00
2,0.00025098553,2025-09-17 13:35:00+00:00
2,0.00041458692,2025-09-17 13:40:00+00:00
3,0.0015916742,2025-09-17 13:45:00+00:00
2,0.00096398307,2025-09-17 13:50:00+00:00
3,0.001223559,2025-09-17 13:55:00+00:00
3,0.0019880715,2025-09-17 14:00:00+00:00
3,0.0020202738,2025-09-17 14:05:00+00:00
3,0.0017717911,2025-09-17 14:10:00+00:00
3,0.002030673,2025-09-17 14:15:00+00:00
2,0.0009760832,2025-09-17 14:20:00+00:00
2,0.0007252066,2025-09-17 14:25:00+00:00
2,0.00092429254,2025-09-17 14:30:00+00:00
3,0.0020155627,2025-09-17 14:35:00+00:00
3,0.0018675944,2025-09-17 14:40:00+00:00
3,0.002246064,2025-09-17 14:45:00+00:00
3,0.0034566298,2025-09-17 14:50:00+00:00
3,0.0034779715,2025-09-17 14:55:00+00:00
3,0.0018533054,2025-09-17 15:00:00+00:00
3,0.0016592785,2025-09-17 15:05:00+00:00
3,0.0024608593,2025-09-17 15:10:00+00:00
3,0.00144365,2025-09-17 15:15:00+00:00
3,0.0011058754,2025-09-17 15:20:00+00:00
3,0.0016618627,2025-09-17 15:25:00+00:00
3,0.0025088121,2025-09-17 15:30:00+00:00
3,0.0016413254,2025-09-17 15:35:00+00:00
3,0.0011783371,2025-09-17 15:40:00+00:00
2,0.0006663258,2025-09-17 15:45:00+00:00
2,-0.00018215977,2025-09-17 15:50:00+00:00
2,5.436733e-06,2025-09-17 15:55:00+00:00
2,0.0009766263,2025-09-17 16:00:00+00:00
3,0.0012784385,2025-09-17 16:05:00+00:00
3,0.0014979013,2025-09-17 16:10:00+00:00
3,0.0017162829,2025-09-17 16:15:00+00:00
3,0.0021712158,2025-09-17 16:20:00+00:00
3,0.0016971834,2025-09-17 16:25:00+00:00
2,0.00083689514,2025-09-17 16:30:00+00:00
3,0.001385911,2025-09-17 16:35:00+00:00
3,0.0017178581,2025-09-17 16:40:00+00:00
3,0.0016117065,2025-09-17 16:45:00+00:00
3,0.0013759647,2025-09-17 16:50:00+00:00
3,0.0015195585,2025-09-17 16:55:00+00:00
3,0.00110069,2025-09-17 17:00:00+00:00
3,0.0010649107,2025-09-17 17:05:00+00:00
2,0.00038816608,2025-09-17 17:10:00+00:00
2,0.0005593479,2025-09-17 17:15:00+00:00
2,0.00071131095,2025-09-17 17:20:00+00:00
2,0.0006516568,2025-09-17 17:25:00+00:00
2,0.0004778259,2025-09-17 17:30:00+00:00
2,0.00033921393,2025-09-17 17:35:00+00:00
2,-0.000111252215,2025-09-17 17:40:00+00:00
2,-0.00020079994,2025-09-17 17:45:00+00:00
2,0.0001330625,2025-09-17 17:50:00+00:00
2,-2.7142272e-05,2025-09-17 17:55:00+00:00
2,0.0006108221,2025-09-17 18:00:00+00:00
2,0.00048846944,2025-09-17 18:05:00+00:00
2,0.00010310901,2025-09-17 18:10:00+00:00
2,0.00029308643,2025-09-17 18:15:00+00:00
2,0.0005778684,2025-09-17 18:20:00+00:00
